customer_id,customer_name,category,target_sales
450058038,KEVIN SUPER CLEANING LLC,Insurance Company,
450058039,L DE GRAY LLC,Insurance Company,
450058040,ITA-FOOD LLC,Regional Company,
450058041,60 CLAREMONT AVENUE LIMITED LIABILITY COMPANY,Trading Platform Provider,
450058042,J D RENNOVATION AND RESORATION LLC,Insurance Company,
450059831,ATC CONSULTANS GROUP LLC,Bank,
450058046,REORGANIZE WITH ROBYN LLC,Insurance Company,
450058047,"E.A.D. ASSOCIATES, LLC",Investment Company,
450058048,THOMPSON THERAPY GROUP LLC,Regional Company,
450058735,"ALLEY KAT CONSTRUCTION, LLC",Independent,
450055998,ALPHA COMPUTER TECHNOLOGIES LLC,Independent,
450058052,MAKEUP BY ARI GURM LLC,Investment Company,
450058782,ALPHA NJ II LLC,Independent,
450058054,SKATEBOARD EXPRESS LIMITED LIABILITY CO,Trading Platform Provider,
450058055,KALIAN AT LAMBERTVILLE LLC,Regional Company,
450058056,TT FAMILY 440 DEVELOPMENT LLC,Investment Company,
450058058,DAKOTA HOMES LLC,Insurance Company,
450058059,F & M GROCERY LLC,Insurance Company,
450058060,ACTION & SMOAK LLC,Regional Company,
450056972,ALUMBOARDS LLC,Independent,
450058062,NORTH JERSEY NOTARY & SERVICES LLC,Trading Platform Provider,
450058283,AMANDA LESHCHINSKY LLC,Independent,
450058405,"JP3 ENTERPRISE, LLC",Investment Company,
450058406,ORACHEV HOLDING GROUP LLC,Investment Company,
450059868,ATLANTIC MARINE CONSTRUCTION LLC,Bank,
600429314,AMERICAN DOORMASTERS LLC,Independent,
450057575,AUTO ZOOM USA LLC,Bank,
450058415,CREDITMAXX LLC,Investment Company,
450058416,SIRENO PRODUCTIONS LLC,Investment Company,
450058417,1306 SUMMERFIELD AVE LLC,Investment Company,
450057389,AMERICAN FAMILY SUMMER CAMPS LLC,Independent,
450058419,SOAJEIRO MECHANICAL LLC,RIA,
450058421,SHEERR LEGAL LLC,Trading Platform Provider,
450056743,AMILIAZOE GROUP LLC,Independent,
450059042,AVA PARTNERS LLC,Bank,
450058425,ALOA PROPERTIES LLC,Investment Company,
450058426,TR COMPANIES LLC,Trading Platform Provider,
450058427,YUMMY DELICACY LLC,RIA,
450058428,22-71-307 KENNEDY LLC,Insurance Company,
450058429,BUSINESS & TECHNOLOGY SOLUTIONS LLC,Investment Company,
450058430,GC CONSULTANTS L.L.C.,Trading Platform Provider,
450057669,AVC SERVICES LLC,Bank,
450058794,PNJ-F REALTY LLC,RIA,
450058797,C.U.R. EQUESTRIAN LLC,Investment Company,
450058531,"AMSTERDAM VENTURES MLK ROLLOVER, LLC",Independent,
450058800,"SABROSO OF MILLBURN, LLC",Regional Company,
450057841,ANGELES EXPRESS TRUCKING LLC,Independent,
450058802,MF HOLDINGS 2 LLC,Insurance Company,
450058792,ANNETTE CONDO ENTERPRISES LLC,Independent,
450058806,WALKER ROOFING  & SIDING L.L.C.,RIA,
600429527,B. STERN PHYSICAL THERAPY LLC,Bank,
450058808,J & J PARKING LLC,Regional Company,
450058732,"APB PRODUCTIONS, LLC",Independent,
450058812,THE LIVE BEARS LLC,Trading Platform Provider,
450058813,SOPHIE'S CLOSET BY LULAROE LLC,RIA,
450058816,MARTY'S GRILL CLEANING LLC,Insurance Company,
450058817,IFIX STATION LLC,Trading Platform Provider,
450058818,EXCEL PROPERTIES ASSOCIATES LLC,Regional Company,
450058820,BALIWOOD CLUB APPAREL LLC,Insurance Company,
450059145,RAYMOND NEW & USED TIRES LLC,RIA,
450059147,B&VO LIMOUSINE LLC,Trading Platform Provider,
450058886,APEX HOME EQUITY LLC,Independent,
450059585,APHLETES LLC,Independent,
450059155,15 EIGHT STREET LLC,Regional Company,
450059156,CROWN TRADERS LLC,Trading Platform Provider,
450059158,VINEYARD HOMES LLC,RIA,
450059159,LEIBMAN SLEBI FINE ARTS CONSULTANTS LLC,Regional Company,
450056750,APPLE NAILS SALON LLC,Independent,
450059161,ANDRES QUALITY PAINTING AND HOME IMPROVEMENT L.L.C.,Regional Company,
450059163,RACING AUTO BODY LLC,Investment Company,
450059164,MJR INVESTMENT GROUP LLC,Insurance Company,
450059166,GLOBAL LAUNCH LLC,Regional Company,
450059167,JACKIE'S HAIR SALON AND BARBERSHOP LLC,Trading Platform Provider,
450057591,ARCHITEKT DESIGNS LLC,Independent,
450059169,EAST COAST VETERINARY SERVICES LLC,Regional Company,
450056147,ZAHIR MUSIC LLC,Investment Company,
450056870,BABY'S FIRST NIGHTMARE LLC,Bank,
450056151,THE SHERIFF'S BEES LLC,Regional Company,
450056152,AIRPORT 1195 LLC,Insurance Company,
450056154,DRL CONTRACT MANAGEMENT LLC,RIA,
450056155,YANGSHENGTANG LLC,Regional Company,
450056156,DYNAMIC VISION LLC,Trading Platform Provider,
450056157,SENIOR VETERAN CARE LLC,Regional Company,
450056158,THE BAIL PROS L.L.C.,Trading Platform Provider,
450056159,LINCOLN TRANSPORT LLC,Insurance Company,
450056160,GIULIANA'S PIZZA & PASTA HOUSE LLC,Trading Platform Provider,
450056162,UNDR.GRND LLC,Regional Company,
450056163,1534 MADISON LLC,RIA,
450056166,16 ANITA LLC,Regional Company,
450056167,CATUSCO CONTRACTING LLC,Investment Company,
450056168,CUZ REAL ESTATE LLC,RIA,
450056169,TENAFLY JEWELRY & COINS LLC,Regional Company,
450056171,ORGANIZED SERVANT LLC,Investment Company,
600429543,BAGEL BISTRO MIDDLESEX LLC,Bank,
450056537,KJ & ESPARKLE LLC,Regional Company,
450056538,226 WILLIAMSON LLC,Regional Company,
450056184,ARKAD 14 MIELE LLC,Independent,
450059801,BALANCING HEALTH LLC,Bank,
450056541,PENNINGTON RED LLC,RIA,
450056542,TOP FRAIGHT SYSTEMS LLC,Investment Company,
450056543,INDUS RETAIL LLC,Regional Company,
450056544,G&B PAINTING LLC,Regional Company,
450056545,VM HOME INVESTMENTS LLC,RIA,
450057443,ARMONIUM BEAUTY SALON LLC,Independent,
450057170,"ARMORED KNIGHT GROUP, LLC",Independent,
450056548,"RETURNING INVESTMENTS, LLC",Insurance Company,
450056550,THE ANDION LLC,Investment Company,
450056551,SHORE THING LAWN MAINTENANCE LLC,Insurance Company,
450056552,ENG PROPERTIES LLC,Insurance Company,
450058948,ARP MARKETING LLC,Independent,
450056555,10 PINE ROAD LLC,RIA,
450056556,SIMPLY NANO TANKS LLC,Investment Company,
450058569,BAM CONSTRUCTION & REMODELING LLC,Bank,
450056558,MILANO CONSTRUCTION LLC,Insurance Company,
450056560,CHIC REIGN LLC,Trading Platform Provider,
450056561,"SUMMIT CIRCLE ADVISORS, LLC",Trading Platform Provider,
450056563,TA WASHINGTON LLC,RIA,
450056920,SCIRROTTO SPRINKLERS LLC,Investment Company,
450056922,NOTEWORTHY BY LISA MARIE LLC,Trading Platform Provider,
450056923,FUN GAME DEVELOPMENT LLC,Investment Company,
450056924,CROWTHER LANDSCAPE DESIGN & BUILD LLC,Regional Company,
450056926,BODYWELLNESS BY YVONNE LLC,Trading Platform Provider,
450056927,HUDSON TAX CONSULTATION LLC,Insurance Company,
450056928,CAFE AMERICAIN LLC,RIA,
450056929,545 CEDAR LN LLC,Regional Company,
450056930,PLATINUM CONTRACTING LLC,Regional Company,
450056931,LT VENTURES LLC,Insurance Company,
450057365,ART AND ASANAS LLC,Independent,
450056933,"STEVE SOARES, LLC",Regional Company,
450056934,IN YOUR FACE AD LLC,Insurance Company,
450057381,ARTYS WINDOW TREATMENTS LLC,Independent,
450056936,RESURGENCE INVESTMENT L.L.C.,Insurance Company,
450057046,BAM REALTY LLC,Bank,
450056940,GSN HOLDINGS LLC,Regional Company,
450056941,"HUDDY QUALITY CONSULTING, LLC",Regional Company,
450059544,BANVAE LLC,Bank,
450058293,ARZ PROPERTY LLC,Independent,
450056945,LAW OFFICES OF ADAM JON WEISBERG LLC,Regional Company,
450058063,ASAP HOLDINGS LLC,Independent,
450056947,LUMINOUS TEXTILES LLC,Trading Platform Provider,
450056948,BF REALTY LLC,Regional Company,
450056949,91 CHURCH LLC,Regional Company,
450057148,"ATTIC SALT, LLC",Independent,
450058116,BASICFORCE SYSTEMS LLC,Bank,
450057300,"40 NORTH 2ND ST, HOLDINGS LLC",Investment Company,
450057301,DAVLE REAL ESTATE HOLDING LLC,RIA,
450057302,442 EAST INMAN AVENUE LLC,Investment Company,
450057305,BOVELLA'S 22 REAL ESTATE GROUP LLC,Investment Company,
450057307,CASTANO'S LANDSCAPING AND CONSTRUCTION LLC,Insurance Company,
450057308,BODIES IN MOVEMENT LLC,Investment Company,
450056726,BEAUTIFUL COLORS PAITING LLC,Bank,
450057312,ZOHAR INVESTMENTS LLC,Investment Company,
450057313,GOODMAN CONSTRUCTION LLC,Insurance Company,
450057314,VINTAGE REMODELING LLC,Insurance Company,
450057316,ALPHA CARRIER TRUCKING SERVICES LLC,RIA,
450057317,POWER LIFE LLC,Investment Company,
450057318,ROSE & JIM HOUSING LLC,RIA,
450057320,BELLAMOM LLC,Investment Company,
450058658,AUDSLP SYSTEMS INC.,Independent,
450057323,CARPE NOCTEM LLC,Trading Platform Provider,
450057324,JAGODA DELICATESSEN LLC,RIA,
450059748,AUTHENTICATOR'S LLC,Independent,
450057678,MODERN SURGICAL SOLUTIONS LLC,RIA,
450059325,AUTO'S BRIGHT LLC,Independent,
450057680,VERIGUARD HOME INSPECTIONS LLC,RIA,
450057237,A-Z CLEANING LLC,Independent,
450057682,KCMORGAN CONSULTING L.L.C.,Regional Company,
450057683,NYJTECH LLC,Trading Platform Provider,
450057685,TOP NOTCH BARBER SHOP IN NJ LLC,Regional Company,
450055983,"B & C AUTO TECH, LLC",Independent,
450057690,PINTO AND SON'S TRUCKING LLC,Insurance Company,
450057691,GHLM INTERNATIONAL T & C LIMITED LIABILITY COMPANY,Regional Company,
450057693,HOUSE TO HOME INVESTORS LLC,Investment Company,
450059913,"SAMANTHA'S PLAYHOUSE, LLC",Trading Platform Provider,
600429663,"STEIN CULLEN DENTAL GROUP, LLC",Trading Platform Provider,
450059512,B.R. APARTMENTS LLC,Insurance Company,
450059513,RELIABLE CLEANING EXPERTS LLC,Regional Company,
450059514,NIMBUS ARK TECHNOLOGIES LLC,Investment Company,
450059515,BARUCH CAPITAL LLC,Investment Company,
450059516,"KAB BENEFITS GROUP, LLC",Regional Company,
450059517,PARKING DUDE LLC,Trading Platform Provider,
450059518,"HUMANE RESOURCES, LLC",Insurance Company,
450059519,"ASPEN PLACE, LLC",Investment Company,
450058635,BEAVER BOARD WOODWORKING LLC,Bank,
450059521,"RAC GROUP, LLC",Trading Platform Provider,
450059522,"WILLS ENTERPRISES, LLC",RIA,
450059523,"SELF CLOATHING, LLC",Investment Company,
450059525,"BOOST MEDIA, LLC",RIA,
450059802,BALSAM INVESTMENTS LLC,Independent,
450059527,"MARANI BOUTIQUE, LLC",RIA,
450056217,BARRERA EXPRESS LLC,Independent,
450056627,BEECHWOOD SHOPPING CENTER UNIT 4 LLC,Bank,
450059530,"GP TRANSPORTATION, LLC",Insurance Company,
450056474,BBK LANDSCAPING INC,Independent,
450059532,"DE-ZIGNED, LLC",Insurance Company,
450059533,"FYI IMPORTS, LLC",Insurance Company,
450059534,"CAPITOL SOUNDZ, LLC",RIA,
450059535,"F.O.G BRAND, LLC",RIA,
450057188,BELLY BEAN PHOTOGRAPHY L.L.C.,Bank,
450059537,"TWICKENHAM TEA PARTIES, LLC",RIA,
600429380,BERAD LLC,Bank,
450059539,"EISE CONSULTING, LLC",Regional Company,
450059540,"ELOISA D SANZ, LLC",Trading Platform Provider,
450059541,"JCGR REAL ESTATE & CONSTRUCTION, LLC",Investment Company,
450059542,WAXBEARD IMAGES LLC,Trading Platform Provider,
450059543,MODERN WINDS INSTRUMENT REPAIR LLC,Insurance Company,
450058725,BERESCO LLC,Bank,
450059545,BLOSSOM BUSINESS GROUP LLC,Regional Company,
600429330,"BESPOKE DEVELOPMENT, LLC",Independent,
450059421,BEST4URBUCK LLC,Bank,
450059549,GREEN VALLEY INVESTMENTS LLC,Investment Company,
450059550,JARVIS & CO INTERIORS LLC,Trading Platform Provider,
450056695,BEWLAY BROTHERS LLC,Bank,
450059553,DAMICO HOLDINGS LIMITED LIABILITY COMPANY,Regional Company,
450059555,VANCAR LLC,Insurance Company,
450059556,CLIBSY LLC,Regional Company,
450056394,"BEYOND CONSULTING, LLC",Independent,
450059558,WESTFIELD CROSSING L.L.C.,Investment Company,
450059559,PHCFR LLC,Insurance Company,
450059561,510 5TH AVE LLC,Insurance Company,
450059017,BIANCHI PLUMBING & HEATING LLC,Independent,
450059563,G & X FUTURES LLC,RIA,
450059564,THREE SHADES OF GREEN LANDSCAPING LLC,Investment Company,
450059565,A B & G HOME IMPROVEMENT LLC,RIA,
450056219,BIDERMAN MEDIA LLC,Independent,
450059567,WWEHRHEIM SALES LLC,RIA,
450059241,BILINSKI PASSAIC PROPERTIES LLC,Independent,
450059569,ELA AND ANETA CLEANING SERVICES LTD LIABILITY COMPANY,Regional Company,
450055970,"BIG D AND SON HANDYMAN SERVICES, LLC",Bank,
450059571,REIGN ALLSTARS LLC,Investment Company,
450059572,JONATHAN RIVERA LLC,Trading Platform Provider,
450059574,FLOORING GROUP LLC,RIA,
450059575,LILY'S HEALTH SPA LLC,Trading Platform Provider,
450057694,LENZO FAMILY LLC,Investment Company,
450057695,BIRCH HOUSE CANDLES LLC,RIA,
450057697,GLOBAL BUILDING SERVICES LLC,Insurance Company,
450057698,YVETTE FLOWERS LLC,Investment Company,
450057699,IST TRUCKING LLC,Investment Company,
450057700,C REILLY PROPERTY MANAGEMENT LLC,Regional Company,
450056302,BISHOP FARMS & FEEDS LLC,Independent,
450057703,BHSM GROUP LLC,Investment Company,
450058064,"M.S. CHAN, LLC",RIA,
450058065,J&M ABENE LLC,Investment Company,
450058066,ONE MAN TAXI LLC,Investment Company,
450056146,BINGE FOOD MART LLC,Bank,
450058068,AZR SLOANE LLC,Trading Platform Provider,
450057262,"BIOACTIVE ESSENCES, INC.",Bank,
450058070,BENITEZ MANSORY CONSTRUCTION LLC,Trading Platform Provider,
450058071,"KRESSON REAL ESTATE INVESTMENTS, L.L.C.",Insurance Company,
450058072,46 ST LUKES PLACE LLC,Regional Company,
450056016,BLK REAL ESTATE ADVERTISING LLC,Independent,
450058074,"SOCON CONSTRUCTION, LLC",Insurance Company,
450058076,MEDFORCE LLC,Investment Company,
450058077,DYNAFIT LLC,Regional Company,
450056449,BLACK BEAR TAVERN LLC,Bank,
450058079,PRINCE GEMS CONSULTANCY LLC,RIA,
600429358,BLOOMFIELD CENTER DEVELOPMENT LLC,Independent,
450058081,NICHOLAS CONSULTING LLC,Trading Platform Provider,
450058082,167 N HARRISON ST LLC,RIA,
450058869,"BLACK TIGER TRUCKING, LLC",Bank,
450058084,FROES ENTERPRISES LLC,Insurance Company,
450058086,WASHINGTON RESERVE LLC,RIA,
450058087,LT'S AUTO SALES LLC,Regional Company,
450059627,BLUE RIBBON REALTY LLC,Independent,
600429339,BLUE SKY HOLDINGS LLC,Independent,
450056535,BLUE STAR SOCCER LLC,Independent,
450058091,INFINIT TECHNOLOGY SERVICES LLC,Regional Company,
450058432,FRENCHTOWN VILLAS LLC,RIA,
450058433,A STARLITZ DESIGN LLC,RIA,
450058434,JERYS PROPERTIES LLC,Investment Company,
450058436,THE CARTER GROUP L.L.C.,Insurance Company,
450058437,409 BROADWAY BAYONNE LLC,Regional Company,
450058438,135 68TH STREET LLC,Investment Company,
450056404,BLACKSTONE SECURITY LLC,Bank,
450058440,MG SISTER'S TRUCKING LLC,Investment Company,
450058442,AP 316 6TH 2A LLC,Insurance Company,
450058444,CHOCOLATE PARADISE LLC,Insurance Company,
450058445,L & J INTERCITY DEVELOPMENT LLC,Investment Company,
450058446,MODISH L.L.C.,Investment Company,
450058447,A B TOWING LLC,Investment Company,
450058448,7 BROTHERS CINEMATICS LLC,Insurance Company,
450058449,JOMIDA ASSOCIATES LLC,RIA,
450056200,BLUE STREAK PAINTING LLC,Bank,
450058454,A & R TRUCKING LLC,Investment Company,
450058455,THE PLANNERS' COFFEE HOUSE LLC,Trading Platform Provider,
450058456,ASSET RESTRUCTURING LLC,Insurance Company,
450058457,"KATRINA VILLANI, LLC",Trading Platform Provider,
450058459,"AGPS ENTERPRISES, LLC",Investment Company,
450058460,URBAN CONSULTANTS LLC,Trading Platform Provider,
450058821,168-170 SOUTH CLINTON LLC,Regional Company,
450058822,LUNA WEST LLC,Insurance Company,
450058824,THE RPJ GROUP LLC,Insurance Company,
450058825,MP FOOD SALES LLC,Regional Company,
450058826,WISE GUY APPAREL LLC,Investment Company,
450059576,MY COFFEE BAR LLC,Trading Platform Provider,
450056661,BOBBY'S AUTO REPAIR CENTER LLC,Independent,
450057481,BLUSHING BELLAS LLC,Bank,
450058935,BOSTON POST LLC,Independent,
450058351,BOG NETWORKING SOLUTIONS LLC,Bank,
450057852,BRAND COMPUTER CONSULTING LLC,Independent,
450057782,BROARTS LLC,Independent,
450059586,DIMENNA 496 LLC,Insurance Company,
450059588,PAY YOUR BILLS HERE LLC,Regional Company,
450058805,BROLLESY LAW LLC,Independent,
450059591,WILLIAM LARUE SERVICES LLC,RIA,
450059592,DIAMOND NAILS SPA OF HILLSIDE LLC,Trading Platform Provider,
450059593,JFC CONSTRUCTION LLC,Investment Company,
450059594,"LA NINA STUDIO, LLC",Trading Platform Provider,
450059596,CLIENTL L.L.C.,Investment Company,
450059598,CRUZ GONZALEZ LLC,Trading Platform Provider,
450059599,NUJAPUN CREATIONS LLC,Insurance Company,
450059600,DURACIO FILMS LLC,RIA,
450059601,TALIBS AUTO REPAIR LLC,Investment Company,
450056768,"BRYAN D'ANGELO, LLC",Independent,
450059604,MOXIE HOLDING LLC,Insurance Company,
450059605,SMART MOBILE 4 U 2 LLC,Regional Company,
450059606,BEYOND BELIEF LLC,Insurance Company,
450059608,6 PARK STREET LLC,RIA,
450059610,PAUL GRISI CARPENTRY LLC,Investment Company,
450059611,MEDFORCE1 LLC,Regional Company,
450059481,BUCKLE SOCIAL MEDIA SOLUTIONS LLC,Independent,
450059613,BENEVENTO LAW FIRM LLC,Investment Company,
450059614,MASTER BOOKKEEPING SOLUTIONS LLC,Regional Company,
450059615,BLUE RIBBON REAL ESTATE SCHOOL LLC,Trading Platform Provider,
450058344,BOL MANAGEMENT LLC,Bank,
450059617,384 FARNSWORTH LLC,Insurance Company,
450059251,PIN POINT LANDSCAPE & DESIGN LLC,Insurance Company,
450058811,CAFE MON CHER LLC,Independent,
450059255,FITWEL PHARMACY LLC,Regional Company,
450059256,CHRISTINE GRIFFIN LLC,Insurance Company,
450059257,ASBURY PARK SMOKEHOUSE LLC,Investment Company,
450059258,ALL GOOD PANINI AND PIZZA LLC,Insurance Company,
450059341,BONA CHIC COSMETICS LLC,Bank,
450059260,"OAK KNOLL PROPERTY GROUP, LLC",RIA,
450059261,SUN DOG ON THE BEACH LLC,Regional Company,
450059262,GOCEE IT LLC,Insurance Company,
450059264,J J DISCOUNT LIMOUSINE LLC,Insurance Company,
450059266,BRIDGE DELANCY LLC,Trading Platform Provider,
450059267,TG PROFESSIONAL CONSULTING LLC,Regional Company,
450059269,"JF EVANS TRANSPORT, LLC",RIA,
450059270,SIVAR ENTERPRISES LLC,Investment Company,
450058122,CAFE TRATTORIA LA BORGATA INC,Independent,
450059272,CWA PROPERTIES LLC,RIA,
450059274,ALPHA REALTY PARTNERS LLC,Trading Platform Provider,
450059276,99AWARDS LLC,RIA,
450059277,HEAVY TRUCK FINANCING LLC,Insurance Company,
450059619,114 CENTER STREET LLC,Insurance Company,
450059620,MIET LLC,Trading Platform Provider,
450057820,BONE AND MARROW LLC,Bank,
450059624,TOTAL CARE MAINTENANCE LLC,Insurance Company,
450059625,CEDAR CONSULTING GROUP LLC,Investment Company,
450057478,CALIBRATI LLC,Independent,
450059629,"A DEJESUS PRODUCTION, LLC",Investment Company,
450059630,PELIGRO TRUCKING LLC,Investment Company,
450058827,14 FOREST PLACE LLC,Investment Company,
450059786,BONO CONSTRUCTION LLC,Bank,
450058831,FRIENDS WITH MAPS LLC,Regional Company,
450058832,T & G HAULING LLC,Insurance Company,
450058834,219 HILLSIDE VENTURES LLC,Trading Platform Provider,
450058835,"JKC MAINTENANCE, LLC",RIA,
450058836,PRESTIGE PRO PAINTING LLC,Insurance Company,
450057235,CAMILO TRUCK SERVICE LLC,Independent,
450058839,ESSENCIA BRASIL LLC,Insurance Company,
450057861,CAPSULE STUDIOS LLC,Independent,
450058841,APS BADGES & INSIGNIA LLC,Insurance Company,
450058842,HENRY JAY WATCHES LLC,Regional Company,
450056674,BOTANICA ACHE LERI LLC,Bank,
450058937,BRIGHTWORK SERVICE LLC,Bank,
450058845,MACKO INT. LLC,RIA,
450058846,HALLMARK MARKETERS LLC,RIA,
450057560,CARDIOVASCULAR IMAGING ASSOCIATES OF HUDSON LLP,Independent,
450059170,AZALEA PAINTING LLC,Trading Platform Provider,
450059171,Y&F REALTY LLC,RIA,
450056421,BRITEZ LANDSCAPING LLC,Bank,
450059176,CY MEDIA PRODUCTIONS LLC,Regional Company,
450059177,PARTNERS FOR SEO LLC,Trading Platform Provider,
450058333,BS & W REALTY LLC,Bank,
450059179,IVY ELITE SERVICES LLC,RIA,
450059181,PLEASANT HILL ROAD LLC,Investment Company,
450059182,AVALANA LLC,Investment Company,
450059183,TWO WAY APPLIANCE LLC,Regional Company,
450059184,BARTLOMIEJ FLORCZAK LLC,Investment Company,
450059186,BLEU SALON AND SPA L.L.C.,Insurance Company,
450059187,CORDERO'S TRUCKING SERVICES LLC,Trading Platform Provider,
450059188,WILMAX USA LLC,Trading Platform Provider,
450059189,UNITED REAL ESTATE CENTRAL JERSEY LLC,Trading Platform Provider,
450059190,FISH HOOK BOOKS LLC,Trading Platform Provider,
450059191,LAZAR ARCHITECTURE LLC,Trading Platform Provider,
450056990,CASH AND GRIND RECORDS LLC,Independent,
450059193,PRINCETON FOREIGN STUDENT SERVICE LLC,Investment Company,
450059194,L & L SERVICES LLC,Regional Company,
450059195,HAYDENROCK SOLUTIONS LLC,Insurance Company,
450056173,MODA DESIGNS LLC,Insurance Company,
450059386,BUILD A BETTER NJ LLC,Bank,
450056175,"314 E JEFFERSON, LLC",Investment Company,
450056177,MJW WEAR LLC,Investment Company,
450056178,A6D HARDWOOD FLOORS LLC,Insurance Company,
450056179,HEMINGWAY MAINTENANCE LLC,Trading Platform Provider,
450058534,BURLINGTON CAMPUS BUILDING 3 LLC,Bank,
450056183,MIGUEL CUBERO CONSULTING LLC,RIA,
450059420,CBR EXPRESS LLC,Independent,
450056185,STREAM HORIZON LLC,Trading Platform Provider,
450056186,MK BIOSCIENCES MANAGEMENT L.L.C.,Investment Company,
450056188,CASTLE VARIETY LLC,Trading Platform Provider,
450057054,CACHISYSOFI LLC,Bank,
450059099,CACMAR PARTNERS LLC,Bank,
450056192,NESTOR TRUCKING LLC,Trading Platform Provider,
450056194,61 D. COLUMBIA AVE. LLC,Investment Company,
450059747,CE CE CO HOLDINGS LLC,Independent,
450057764,CFX INSTITUTE LLC,Independent,
450058807,CAGA AKYS LLC,Bank,
450058660,CALCUFREIGHT CONSULTING SERVICES LLC,Bank,
450056567,9 HILL HOLLOW LLC,RIA,
450058659,CAM PHOTOGRAPHY DESIGNS LLC,Bank,
450057918,CAMERON'S SNACKS LLC,Bank,
450059632,"VIKING VAPORS, LLC",RIA,
450059633,RJN TRUCKING LLC,Trading Platform Provider,
450059634,DARTONIO LLC,Trading Platform Provider,
450059635,"E&C HOME INCOME, LLC",Regional Company,
600429400,CAMPGROUND CONDO LLC,Bank,
450059638,KORON BARLEY LLC,RIA,
450059639,COZYGAL LLC,Insurance Company,
450059640,"TRESVISIONS DIRECT, LLC",Insurance Company,
450056644,CHADE MANAGEMENT INC,Independent,
450059643,"INKU HOLDINGS, LLC",Regional Company,
