txn_id,txn_date,contact_id,ticker,touch_type
422906233,11/26/2015,456252274,FSICX,Visit
422906234,6/11/2015,491614214,VTHRX,Web Visit
422906235,1/1/2016,850004423,BERIX,Visit
422906236,8/27/2015,449989963,MAMAX,Call
422906237,10/9/2015,279582305,VWITX,Web Visit
422906238,3/15/2016,498520044,PTTCX,Web Visit
422906239,3/9/2015,434423788,MDDVX,Email
422906240,1/24/2015,195539472,FFFGX,Email
422906241,1/4/2016,850127784,ITHAX,Web Visit
422906242,12/9/2015,130862352,USBSX,Visit
422906243,10/1/2015,560732967,MAPTX,Email
422906244,9/3/2015,895705746,PONDX,Web Visit
422906245,2/21/2016,457228776,VSCGX,Visit
422906246,1/11/2015,101875977,VWNAX,Email
422906247,7/19/2015,101018815,FBDIX,Visit
422906248,9/23/2015,270058165,VGELX,Email
422906249,7/17/2015,825771915,LSBDX,Call
422906250,5/2/2015,144532094,VWENX,Call
422906251,11/13/2015,331064768,VIVAX,Web Visit
422906252,8/31/2015,823939224,MCLOX,Call
422906253,8/31/2015,469430190,VINIX,Visit
422906254,5/22/2015,134268796,SOPAX,Call
422906255,2/24/2016,493074500,DFFVX,Visit
422906256,4/15/2015,351084129,VSGAX,Email
422906257,11/21/2015,107095185,OTCFX,Web Visit
422906258,3/30/2015,359907107,VFIJX,Email
422906259,1/25/2016,477479679,FSEMX,Web Visit
422906260,7/2/2015,427462812,PRHSX,Email
422906261,3/13/2015,364225618,SGENX,Web Visit
422906262,5/19/2015,834083479,VWIGX,Call
422906263,3/31/2015,246761132,FUSVX,Web Visit
422906264,1/10/2016,464371923,VFSTX,Call
422906265,2/22/2015,881361700,ABALX,Web Visit
422906266,1/19/2015,183704568,TWGTX,Email
422906267,6/26/2015,628046952,MLPDX,Email
422906268,6/17/2015,806873388,AMRMX,Visit
422906269,11/4/2015,126568443,FCNKX,Web Visit
422906270,1/30/2016,434039789,FKTFX,Call
422906271,10/17/2015,307114736,VBMPX,Email
422906272,1/3/2016,650522358,PRNHX,Call
422906273,1/18/2015,583149709,VCAIX,Visit
422906274,1/10/2015,109704919,ANWPX,Email
422906275,2/5/2015,625986033,VTSAX,Visit
422906276,6/12/2015,267706090,JAOSX,Web Visit
422906277,12/7/2015,158639435,JNBAX,Email
422906278,11/25/2015,191805263,TIBCX,Call
422906279,7/7/2015,100369126,USAWX,Web Visit
422906280,12/2/2015,986116912,FMCSX,Visit
422906281,7/19/2015,329063678,PTTRX,Call
422906282,1/4/2015,993123719,JANDX,Email
422906283,1/1/2016,666317964,DODBX,Email
422906284,2/14/2016,324505842,VWNFX,Call
422906285,12/3/2015,768845557,RERCX,Email
422906286,8/7/2015,151311077,POSKX,Visit
422906287,11/18/2015,878972646,FLVCX,Email
422906288,4/29/2015,562775147,FSCHX,Visit
422906289,8/14/2015,339397353,PRSCX,Email
422906290,12/18/2015,162893331,TEGBX,Call
422906291,12/5/2015,935806506,FRSTX,Web Visit
422906292,1/13/2015,809492881,FKTIX,Web Visit
422906293,3/8/2016,240136627,VEURX,Web Visit
422906294,12/28/2015,149570964,VMLUX,Email
422906295,3/3/2016,504966553,VIFSX,Email
422906296,2/18/2015,441161748,OAKIX,Web Visit
422906297,1/22/2016,183729880,PRRIX,Call
422906298,4/14/2015,871166722,VSEQX,Call
422906299,9/19/2015,320902182,TIBCX,Web Visit
422906300,6/27/2015,581074046,VTIVX,Email
422906301,1/19/2015,141951875,VEMAX,Visit
422906302,11/21/2015,345195359,FFFDX,Email
422906303,6/6/2015,128673487,SWPPX,Call
422906304,11/15/2015,173029968,VTRIX,Email
422906305,1/12/2015,154547806,TEDIX,Visit
422906306,8/29/2015,155813757,ORNAX,Email
422906307,1/1/2015,101220316,PTTCX,Visit
422906308,12/5/2015,397655830,VTWNX,Call
422906309,8/21/2015,362369638,RPSIX,Call
422906310,5/4/2015,285651606,FKUTX,Visit
422906311,1/31/2015,226575053,VSGAX,Email
422906312,7/6/2015,506313192,FSELX,Email
422906313,12/19/2015,787287334,PRPFX,Email
422906314,6/3/2015,352256828,TRLGX,Visit
422906315,1/4/2015,477121196,STFGX,Call
422906316,10/10/2015,478509280,VBMFX,Email
422906317,1/8/2015,109704919,TRRGX,Call
422906318,3/12/2015,123122923,FSDAX,Visit
422906319,1/19/2016,505938488,IFACX,Call
422906320,10/31/2015,130461915,POSKX,Visit
422906321,2/16/2015,102451190,TEGBX,Email
422906322,5/1/2015,491060423,VGTSX,Web Visit
422906323,1/12/2015,913993762,ANWPX,Call
422906324,1/13/2015,721594608,FBGRX,Visit
422906325,3/19/2015,861296397,LSBRX,Visit
422906326,12/11/2015,379822284,LALDX,Web Visit
422906327,7/1/2015,386882013,PRPFX,Email
422906328,2/1/2016,987713509,TPINX,Web Visit
422906329,1/21/2016,454007149,FBALX,Email
422906330,3/22/2015,155780168,PVOYX,Email
422906331,5/15/2015,578982984,VFIAX,Email
422906332,2/19/2015,550831232,VSCIX,Call
422906333,1/2/2016,553535292,FHKCX,Call
422906334,12/29/2015,492880922,USAUX,Call
422906335,12/15/2015,635160197,FRDPX,Visit
422906336,1/20/2016,447978735,FARCX,Email
422906337,5/1/2015,388766548,CAIBX,Visit
422906338,9/30/2015,554731205,TRRJX,Visit
422906339,6/6/2015,199703349,FIGRX,Email
422906340,10/11/2015,266536832,FSESX,Visit
422906341,12/25/2015,829160069,LAFFX,Web Visit
422906342,3/28/2015,660345259,FARCX,Visit
422906343,3/8/2016,627500661,FIGRX,Web Visit
422906344,8/27/2015,122012970,VEIRX,Email
422906345,3/14/2016,329063678,VWINX,Call
422906346,2/18/2015,419350647,FFRHX,Web Visit
422906347,11/9/2015,193946437,VTIAX,Email
422906348,12/19/2015,914589119,VFIFX,Web Visit
422906349,9/19/2015,303128422,VFIFX,Web Visit
422906350,6/11/2015,304092905,TWHIX,Web Visit
422906351,10/1/2015,324799423,PRGFX,Call
422906352,7/13/2015,230114389,VFICX,Web Visit
422906353,9/3/2015,209749413,JNGLX,Visit
422906354,8/18/2015,254942890,VMRGX,Call
422906355,6/19/2015,562389282,MLPDX,Visit
422906356,4/28/2015,768666417,VEXAX,Web Visit
422906357,4/9/2015,108977955,FFNOX,Visit
422906358,3/29/2016,539464041,FSIVX,Call
422906359,5/4/2015,508733186,VAFAX,Call
422906360,4/3/2015,225243521,VWILX,Visit
422906361,6/18/2015,409638900,FMAGX,Web Visit
422906362,8/19/2015,147103206,JABAX,Call
422906363,11/14/2015,463767940,CWGIX,Call
422906364,8/19/2015,160239858,ACRNX,Email
422906365,1/27/2015,341185629,VPCCX,Email
422906366,3/25/2015,546320812,VHDYX,Email
422906367,11/4/2015,429040987,FSCRX,Visit
422906368,2/19/2016,799357106,BERIX,Visit
422906369,2/29/2016,277299216,VWELX,Web Visit
422906370,10/23/2015,533621181,VASGX,Visit
422906371,1/29/2015,379809240,VGHAX,Email
422906372,9/24/2015,333979140,LEXCX,Call
422906373,2/28/2015,106377900,TGLDX,Visit
422906374,4/30/2015,701856633,FKUTX,Web Visit
422906375,2/20/2015,773172271,VMLUX,Call
422906376,11/28/2015,176998191,PONAX,Web Visit
422906377,10/27/2015,908518085,PRWAX,Visit
422906378,8/24/2015,222663308,VWIUX,Call
422906379,6/11/2015,587362927,VUSTX,Web Visit
422906380,5/6/2015,901185437,VEMPX,Call
422906381,9/10/2015,360757493,TOLLX,Email
422906382,9/28/2015,766338645,VWNDX,Email
422906383,9/29/2015,319806669,TOLLX,Email
422906384,3/4/2015,933072611,MMUFX,Email
422906385,2/1/2015,449991402,FBGRX,Call
422906386,2/21/2016,738491692,MFLDX,Visit
422906387,5/7/2015,107234445,SHRAX,Call
422906388,8/28/2015,317158875,FDESX,Call
422906389,2/18/2015,356082397,TGBAX,Web Visit
422906390,2/9/2015,145912060,FPHAX,Web Visit
422906391,12/31/2015,604281465,VSGAX,Web Visit
422906392,1/4/2015,243642241,VBTIX,Visit
422906393,6/6/2015,110624671,VSEQX,Email
422906394,11/25/2015,572907869,FDGFX,Web Visit
422906395,9/30/2015,176843975,VSCGX,Email
422906396,8/21/2015,874698641,VBILX,Email
422906397,3/23/2015,235774251,VEURX,Web Visit
422906398,2/5/2015,441972657,FKGRX,Email
422906399,5/8/2015,155715831,FFFDX,Email
422906400,4/25/2015,714214882,VSGAX,Visit
422906401,3/23/2015,377702542,VHDYX,Email
422906402,3/4/2016,432059060,VTENX,Call
422906403,1/28/2015,287164790,MCHFX,Email
422906404,11/11/2015,967363356,VWEAX,Call
422906405,10/26/2015,868013310,PTTDX,Call
422906406,2/16/2016,555253808,USSPX,Web Visit
422906407,2/20/2015,817499218,ODVYX,Email
422906408,12/31/2015,702414107,VEIRX,Visit
422906409,2/24/2016,400306133,TRRHX,Web Visit
422906410,3/16/2016,245489093,NAESX,Web Visit
422906411,4/1/2015,315470755,FARCX,Visit
422906412,9/11/2015,700235175,PRFDX,Visit
422906413,5/21/2015,904334786,MLPDX,Email
422906414,1/7/2016,377536813,FSCHX,Email
422906415,3/7/2015,260289821,VBMPX,Email
422906416,9/4/2015,148290871,VFSTX,Web Visit
422906417,2/16/2016,120714649,PREMX,Visit
422906418,2/27/2015,452393116,TOLLX,Email
422906419,3/16/2016,607561635,PTTDX,Web Visit
422906420,2/27/2016,125614247,SWHFX,Email
422906421,5/5/2015,568122092,VWUSX,Email
422906422,1/8/2016,467057333,SHSAX,Email
422906423,8/24/2015,595129675,ACSTX,Visit
422906424,9/3/2015,316710298,VDIGX,Call
422906425,2/13/2015,671101318,VIEIX,Call
422906426,11/22/2015,105988952,FRDPX,Web Visit
422906427,6/19/2015,101542435,FKINX,Visit
422906428,11/5/2015,234163542,TRRKX,Call
422906429,1/28/2016,325587153,VASIX,Call
422906430,2/9/2015,179245236,USIBX,Call
422906431,1/14/2015,293390055,BERIX,Web Visit
422906432,6/1/2015,137515776,TWEIX,Visit
422906433,10/1/2015,636624264,VFORX,Visit
422906434,3/7/2016,359494063,CGMRX,Call
422906435,1/4/2015,751108581,VBINX,Web Visit
422906436,8/9/2015,324799373,VASGX,Call
422906437,7/9/2015,391010548,FSDIX,Visit
422906438,10/7/2015,639379446,PGNAX,Visit
422906439,7/12/2015,614991639,FSIVX,Email
422906440,4/27/2015,500489683,VEMPX,Visit
422906441,4/13/2015,259600638,VMRGX,Email
422906442,11/28/2015,522525982,VHCAX,Call
422906443,1/31/2015,510505275,CAIBX,Web Visit
422906444,10/9/2015,425628444,ABALX,Call
422906445,3/29/2016,130478615,FSCSX,Visit
422906446,1/28/2016,910312868,VCVLX,Email
422906447,12/26/2015,117843701,VWIAX,Visit
422906448,3/25/2016,535896506,FGCKX,Call
422906449,12/24/2015,262126989,TWCUX,Web Visit
422906450,6/22/2015,343233590,VMCPX,Call
422906451,11/4/2015,185885044,VWESX,Email
422906452,4/28/2015,764515688,PRHSX,Email
422906453,11/19/2015,123475578,MMUFX,Call
422906454,1/9/2015,210661733,VCAIX,Visit
422906455,1/23/2015,484462160,VBIAX,Email
422906456,1/9/2015,758803216,GLRBX,Web Visit
422906457,12/7/2015,394874352,VSCIX,Email
422906458,7/15/2015,367343143,ORNAX,Call
422906459,4/7/2015,690764336,POGRX,Visit
422906460,9/24/2015,793733593,FPURX,Visit
422906461,10/20/2015,488148906,VPCCX,Visit
422906462,1/11/2015,578140487,FSCHX,Web Visit
422906463,12/23/2015,602060324,FFFEX,Web Visit
422906464,3/23/2015,507429981,CSRSX,Web Visit
422906465,9/14/2015,118131512,VCVLX,Visit
422906466,11/15/2015,454356069,FARCX,Email
422906467,7/21/2015,334883760,RIDEX,Web Visit
422906468,3/31/2016,210705026,FFFHX,Web Visit
422906469,12/15/2015,458179785,PRSVX,Visit
422906470,2/10/2015,433331800,LMVTX,Call
422906471,8/18/2015,454590940,FKTIX,Call
422906472,3/1/2016,708269415,FDIVX,Web Visit
422906473,2/10/2015,537391139,PRBLX,Call
422906474,9/20/2015,104110489,PRGTX,Email
422906475,5/25/2015,897380659,MSIGX,Email
422906476,7/11/2015,310304529,VFINX,Visit
422906477,5/2/2015,918002783,FHKCX,Web Visit
422906478,11/2/2015,203129318,MCHFX,Call
422906479,5/23/2015,250762419,JABAX,Web Visit
422906480,6/6/2015,397926131,VTIAX,Visit
422906481,3/5/2015,594230020,NAESX,Visit
422906482,12/19/2015,937019372,JABAX,Email
422906483,3/16/2015,216920711,FGMNX,Call
422906484,7/12/2015,631493131,TBGVX,Web Visit
422906485,6/2/2015,496107881,FBSOX,Call
422906486,3/30/2016,417746212,TRBCX,Call
422906487,7/2/2015,907854387,VIMAX,Web Visit
422906488,4/2/2015,312252000,PRHSX,Call
422906489,7/15/2015,400936046,VISVX,Call
422906490,12/14/2015,122829791,NHMAX,Email
422906491,1/10/2016,756323815,RERCX,Web Visit
422906492,3/27/2015,160135920,NHMAX,Email
422906493,11/13/2015,115754774,FSNGX,Web Visit
422906494,10/3/2015,805882044,VINEX,Web Visit
422906495,3/9/2015,181238976,FSICX,Web Visit
422906496,8/27/2015,126648335,VIGIX,Visit
422906497,3/9/2015,353420403,FKTFX,Email
422906498,10/19/2015,284474947,RMUNX,Web Visit
422906499,1/15/2016,118982562,VIIIX,Visit
422906500,7/16/2015,278438729,ANEFX,Call
422906501,12/26/2015,727834088,FSUTX,Call
422906502,10/4/2015,207761862,OSTIX,Call
422906503,1/6/2015,753626287,VEXAX,Call
422906504,7/22/2015,471439830,GASFX,Email
422906505,9/17/2015,891367719,OTCFX,Visit
422906506,9/9/2015,132541363,VEIRX,Visit
422906507,2/17/2015,570798658,YACKX,Visit
422906508,3/8/2015,260272174,TAREX,Web Visit
422906509,10/28/2015,918517151,GWPAX,Call
422906510,1/31/2015,449432278,MDLOX,Email
422906511,5/17/2015,386527790,VIPSX,Web Visit
422906512,5/13/2015,429548289,PRASX,Visit
422906513,2/3/2016,231678321,FSEVX,Email
422906514,8/26/2015,282595502,VEMAX,Visit
422906515,5/21/2015,144612874,SHRAX,Web Visit
422906516,10/7/2015,350583390,VBILX,Visit
422906517,9/25/2015,424775325,FFFEX,Web Visit
422906518,5/23/2015,363358757,MCLOX,Call
422906519,3/12/2015,453130568,BERIX,Visit
422906520,8/7/2015,763230736,ACSTX,Web Visit
422906521,2/13/2016,393851918,VGPMX,Email
422906522,11/18/2015,659921365,PRRIX,Call
422906523,12/23/2015,183860705,FSNGX,Call
422906524,3/17/2015,123037893,ODMAX,Email
422906525,3/20/2015,104427691,PGNAX,Email
422906526,2/23/2016,592569977,DODGX,Call
422906527,9/16/2015,579049371,VUSTX,Web Visit
422906528,7/1/2015,189319574,FMCSX,Call
422906529,2/21/2016,613807673,PRIDX,Web Visit
422906530,8/2/2015,285344314,VHDYX,Visit
422906531,5/7/2015,109433753,VTTVX,Call
422906532,3/17/2016,124544575,SNXFX,Call
422906533,6/5/2015,253617321,VTTHX,Email
422906534,8/7/2015,494527461,VSIAX,Email
422906535,8/22/2015,441499942,MDDVX,Web Visit
422906536,12/8/2015,404139432,VEMPX,Web Visit
422906537,2/26/2016,197811504,LDLAX,Web Visit
422906538,11/18/2015,169938990,KAUFX,Web Visit
422906539,6/21/2015,564515810,AMCPX,Email
422906540,1/6/2016,878984326,ACSTX,Visit
422906541,8/23/2015,701130412,DODIX,Email
422906542,3/12/2016,937019372,AGTHX,Web Visit
422906543,11/10/2015,105972928,PENNX,Call
422906544,11/3/2015,261991298,RPMGX,Visit
422906545,6/4/2015,389832339,PRSCX,Web Visit
422906546,10/2/2015,572049617,TRBCX,Call
422906547,2/22/2016,440171054,AMECX,Call
422906548,12/21/2015,407958177,TEMWX,Visit
422906549,8/9/2015,227863235,FAGIX,Web Visit
422906550,5/28/2015,494426729,SHRAX,Web Visit
422906551,9/12/2015,445705106,VTABX,Visit
422906552,2/16/2015,931881058,VTTHX,Call
422906553,10/25/2015,185441930,VIMSX,Call
422906554,2/22/2016,441782072,PRWAX,Web Visit
422906555,12/23/2015,238477582,VGPMX,Call
422906556,3/15/2016,970487047,MMUFX,Email
422906557,1/14/2016,488214431,SMMIX,Email
422906558,2/7/2016,380122042,FASIX,Call
422906559,10/30/2015,436370413,VSMGX,Web Visit
422906560,1/8/2016,464665151,MLPAX,Web Visit
422906561,9/24/2015,126078291,VFIDX,Web Visit
422906562,5/15/2015,525409589,TRBCX,Email
422906563,7/16/2015,404739727,FSMVX,Web Visit
422906564,11/12/2015,124544575,SWTSX,Visit
422906565,11/7/2015,103477259,OTCFX,Visit
422906566,1/20/2015,613200645,FSUTX,Web Visit
422906567,11/26/2015,282922455,PRHYX,Web Visit
422906568,3/5/2016,269824403,FDESX,Call
422906569,1/2/2015,814487916,MAMAX,Visit
422906570,2/16/2016,540024166,ABALX,Web Visit
422906571,4/19/2015,104179624,FSESX,Web Visit
422906572,11/7/2015,862243263,PRFDX,Visit
422906573,3/19/2015,685791330,ICPAX,Email
422906574,1/1/2016,521212984,VWILX,Visit
422906575,12/13/2015,370642027,FLATX,Email
422906576,10/26/2015,392431639,LAFFX,Visit
422906577,1/12/2016,847189205,TWHIX,Call
422906578,2/20/2016,895705746,SHSAX,Call
422906579,9/15/2015,375550508,FSCHX,Visit
422906580,2/23/2015,323103175,VWITX,Call
422906581,8/10/2015,450041022,AIVSX,Visit
422906582,3/14/2015,963321496,PRUAX,Email
422906583,3/28/2015,202227529,VTIAX,Visit
422906584,5/23/2015,324516208,FLMVX,Web Visit
422906585,2/13/2015,900360821,FRSTX,Visit
422906586,4/29/2015,419903649,VWUSX,Web Visit
422906587,1/4/2016,256200942,FRESX,Web Visit
422906588,3/11/2016,644741577,SGENX,Call
422906589,7/21/2015,129891111,VFORX,Call
422906590,12/31/2015,650978535,TGLDX,Call
422906591,1/26/2015,145355804,AMRMX,Email
422906592,2/23/2016,409242729,SPHIX,Web Visit
422906593,4/15/2015,130162471,GSZIX,Email
422906594,4/6/2015,414959433,TRRBX,Call
422906595,5/12/2015,266371288,FSAGX,Web Visit
422906596,10/24/2015,125466214,FSTVX,Email
422906597,2/10/2016,110267729,VTINX,Call
422906598,12/1/2015,424834695,TRRKX,Visit
422906599,6/16/2015,818938570,RIDEX,Web Visit
422906600,4/29/2015,230274132,FARCX,Visit
422906601,2/2/2015,600648981,FUSEX,Email
422906602,8/15/2015,310247111,TBGVX,Visit
422906603,6/25/2015,305188824,VSMAX,Email
422906604,1/2/2016,153655132,VFSTX,Email
422906605,3/22/2015,562905361,VGSTX,Email
422906606,12/17/2015,392163390,VIFSX,Email
422906607,5/18/2015,144476990,VWUSX,Visit
422906608,1/24/2015,230417842,VSMAX,Web Visit
422906609,7/29/2015,407792073,USBSX,Visit
422906610,1/22/2016,780524516,VBMPX,Web Visit
422906611,11/19/2015,624917860,FSIVX,Visit
422906612,2/7/2015,573623322,GSZIX,Visit
422906613,1/29/2015,474010230,PVOYX,Email
422906614,1/8/2016,132885945,SWPPX,Visit
422906615,10/14/2015,775430652,VSEQX,Call
422906616,10/11/2015,480300962,VSMGX,Email
422906617,1/24/2016,773188878,PIMIX,Email
422906618,3/2/2015,447113992,MDDVX,Visit
422906619,4/1/2015,880495918,FSEVX,Web Visit
422906620,12/27/2015,377841122,GAUCX,Email
422906621,1/29/2016,148717340,FSMVX,Web Visit
422906622,4/9/2015,189074864,VCVLX,Visit
422906623,3/25/2016,251776711,VHCOX,Web Visit
422906624,7/18/2015,236142628,ARTIX,Call
422906625,12/15/2015,343731641,FSRPX,Visit
422906626,5/12/2015,113478837,PTTRX,Visit
422906627,11/6/2015,811942761,RERCX,Email
422906628,8/6/2015,276091556,VSCGX,Web Visit
422906629,6/18/2015,355951133,FMILX,Email
422906630,3/16/2015,577630856,PRDGX,Call
422906631,11/2/2015,234351218,FFFGX,Visit
422906632,3/8/2016,264659771,GFACX,Web Visit
422906633,7/4/2015,517316003,FFFEX,Web Visit
422906634,11/10/2015,514411115,TOLLX,Visit
422906635,11/7/2015,955415014,TRRHX,Email
422906636,8/1/2015,503204237,STFGX,Email
422906637,8/25/2015,129856492,LDLAX,Visit
422906638,6/5/2015,278489278,ACSTX,Call
422906639,2/1/2015,212903538,FASIX,Call
422906640,7/17/2015,806810960,FKUTX,Email
422906641,11/30/2015,117898341,VDAIX,Web Visit
422906642,1/18/2015,555667789,SEQUX,Web Visit
422906643,4/19/2015,815287024,FLPSX,Web Visit
422906644,5/23/2015,388085129,SWPPX,Call
422906645,9/4/2015,853939488,FTBFX,Email
422906646,2/20/2015,259041715,FDCAX,Call
422906647,7/14/2015,219049826,LEXCX,Email
422906648,11/15/2015,212000487,VFSTX,Visit
422906649,2/10/2015,735897172,VIEIX,Call
422906650,7/3/2015,113207630,FSDAX,Web Visit
422906651,12/25/2015,232602383,MALOX,Call
422906652,7/11/2015,150847068,THOPX,Web Visit
422906653,6/29/2015,174374917,VWNAX,Web Visit
422906654,1/22/2016,405804158,FDFAX,Email
422906655,1/16/2015,832452861,TGBAX,Email
422906656,4/29/2015,372824304,FSTVX,Web Visit
422906657,3/19/2016,179763183,VITPX,Visit
422906658,3/3/2016,225496446,VPCCX,Call
422906659,4/20/2015,565521356,VFORX,Email
422906660,2/1/2016,149265247,FFFEX,Email
422906661,1/18/2015,258355212,PRNHX,Web Visit
422906662,1/26/2016,200741639,PRBLX,Web Visit
422906663,3/26/2016,338672761,GLRBX,Email
422906664,3/17/2015,783621529,PRFDX,Call
422906665,6/29/2015,860639511,VDAIX,Web Visit
422906666,4/3/2015,558359083,VGPMX,Web Visit
422906667,3/23/2015,533198449,JATTX,Email
422906668,4/2/2015,179763183,VEIPX,Call
422906669,6/25/2015,188261423,MFLDX,Call
422906670,2/21/2015,783348721,USAIX,Visit
422906671,2/7/2015,124207647,VBIIX,Email
422906672,2/23/2016,515978452,FMCSX,Call
422906673,11/22/2015,475351431,NHMAX,Email
422906674,8/19/2015,942720582,YACKX,Email
422906675,7/28/2015,404448506,SGIIX,Visit
422906676,6/5/2015,467568544,MMUFX,Web Visit
422906677,7/21/2015,421794650,VBTIX,Web Visit
422906678,9/7/2015,405726613,OGBCX,Visit
422906679,3/21/2015,106736075,TRBCX,Web Visit
422906680,8/19/2015,241378468,FGMNX,Web Visit
422906681,1/16/2015,353797140,KAUFX,Web Visit
422906682,9/22/2015,318611244,VSEQX,Visit
422906683,1/31/2016,156732616,VBIIX,Visit
422906684,10/25/2015,655118192,VSIAX,Email
422906685,1/7/2016,111583209,JNBCX,Call
422906686,8/10/2015,252221760,HSCSX,Call
422906687,9/17/2015,564708825,PRESX,Visit
422906688,3/28/2016,185772106,VDIGX,Visit
422906689,3/2/2015,292455358,FSMVX,Visit
422906690,6/23/2015,453902107,FFFFX,Web Visit
422906691,3/25/2015,587901535,PGRWX,Call
422906692,5/7/2015,604273434,FSUTX,Web Visit
422906693,1/19/2015,340802889,OAKLX,Call
422906694,12/13/2015,398085183,FDFFX,Call
422906695,1/30/2016,677805394,VWILX,Web Visit
422906696,1/19/2015,566311094,VIEIX,Call
422906697,2/13/2015,733030618,FBIOX,Visit
422906698,3/28/2016,277158443,PRGTX,Visit
422906699,7/24/2015,429417437,USSPX,Email
422906700,2/9/2016,208446377,OAKLX,Email
422906701,9/12/2015,179990582,VEURX,Email
422906702,2/12/2016,199586222,USATX,Web Visit
422906703,2/21/2015,313170428,GENIX,Web Visit
422906704,7/28/2015,708153695,VSGAX,Email
422906705,8/1/2015,427810365,VWEHX,Email
422906706,4/27/2015,813819605,PAAIX,Visit
422906707,9/12/2015,961923409,AKREX,Call
422906708,9/6/2015,208096153,VIGIX,Visit
422906709,7/12/2015,480271896,CSRSX,Email
422906710,8/9/2015,718733705,FKTIX,Visit
422906711,8/16/2015,260300213,VGTSX,Email
422906712,10/20/2015,765770660,FKUTX,Email
422906713,9/17/2015,171945594,OAKBX,Call
422906714,1/29/2016,704468297,VBTIX,Web Visit
422906715,8/7/2015,134894291,MCLOX,Visit
422906716,11/3/2015,753591334,VWEAX,Email
422906717,10/7/2015,106743204,VMCPX,Visit
422906718,8/29/2015,417149557,LZEMX,Email
422906719,7/6/2015,375233399,FPHAX,Call
422906720,6/5/2015,417554047,FSMVX,Visit
422906721,10/15/2015,200434435,LEXCX,Email
422906722,7/19/2015,880660483,GAUCX,Visit
